""".equals()"" should not be used to test the values of ""Atomic"" classes","""=+"" should not be used instead of ""+=""","""@Controller"" classes that use ""@SessionAttributes"" must call ""setComplete"" on their ""SessionStatus"" objects","""@NonNull"" values should not be set to null","""@SpringBootApplication"" and ""@ComponentScan"" should not be used in the default package","""BigDecimal(double)"" should not be used","""compareTo"" results should not be checked for specific values","""compareTo"" should not be overloaded","""compareTo"" should not return ""Integer.MIN_VALUE""","""DefaultMessageListenerContainer"" instances should not drop messages during restarts","""Double.longBitsToDouble"" should not be used for ""int""","""equals"" method overrides should accept ""Object"" parameters","""equals"" methods should be symmetric and work for subclasses","""equals(Object obj)"" and ""hashCode()"" should be overridden in pairs","""equals(Object obj)"" should test argument type","""Externalizable"" classes should have no-arguments constructors","""getClass"" should not be used for synchronization","""hashCode"" and ""toString"" should not be called on array instances","""InterruptedException"" should not be ignored","""iterator"" should not return ""this""","""Iterator.hasNext()"" should not call ""Iterator.next()""","""Iterator.next()"" methods should throw ""NoSuchElementException""","""notifyAll"" should be used","""null"" should not be used with ""Optional""","""PreparedStatement"" and ""ResultSet"" methods should be called with valid indices","""Random"" objects should be reused","""read"" and ""readLine"" return values should be used","""runFinalizersOnExit"" should not be called","""ScheduledThreadPoolExecutor"" should not have N core threads","""Serializable"" inner classes of non-serializable classes should be ""static""","""SingleConnectionFactory"" instances should be set to ""reconnectOnException""","""String"" calls should not go beyond their bounds","""StringBuilder"" and ""StringBuffer"" should not be instantiated with a character","""super.finalize()"" should be called at the end of ""Object.finalize()"" implementations","""Thread.run()"" should not be called directly","""ThreadLocal"" variables should be cleaned up when no longer used","""toArray"" should be passed an array of the proper type","""toString()"" and ""clone()"" methods should not return null","""volatile"" variables should not be used with compound operators","""wait"" should not be called when multiple locks are held","""wait"", ""notify"" and ""notifyAll"" should only be called when a lock is obviously held on an object","""wait(...)"" should be used instead of ""Thread.sleep(...)"" when a lock is held","A ""for"" loop update clause should move the counter in the right direction",All branches in a conditional structure should not have exactly the same implementation,Alternatives in regular expressions should be grouped when used with anchors,Annotated Mockito objects should be initialized,Assertion methods should not be used within the try block of a try-catch catching an Error,Assertions comparing incompatible types should not be made,Assertions should not be used in production code,Assertions should not compare an object to itself,"AssertJ assertions ""allMatch"" and ""doesNotContains"" should also test for emptiness","AssertJ assertions with ""Consumer"" arguments should contain assertion inside consumers",AssertJ configuration should be applied,AssertJ methods setting the assertion context should come before an assertion,Assignment of lazy-initialized members should be the last step with double-checked locking,Back references in regular expressions should only refer to capturing groups that are matched before the reference,"Blocks should be synchronized on ""private final"" fields",Boxing and unboxing should not be immediately reversed,Case insensitive Unicode regular expressions should enable the “UNICODE_CASE” flag,Child class methods named for parent class methods should be overrides,"Classes extending java.lang.Thread should override the ""run"" method",Classes should not be compared by name,"Classes that don't define ""hashCode()"" should not be used in hashes",Collection sizes and array length comparisons should make sense,Collections should not be passed as arguments to their own methods,Conditionally executed code should be reachable,Constructor injection should be used instead of field injection,Consumed Stream pipelines should not be reused,Custom resources should be closedRULE TEMPLATE,Custom serialization method signatures should meet requirements,DateTimeFormatters should not use mismatched year and week numbers,"Dependencies should not have ""system"" scope",Dissimilar primitive wrappers should not be used with the ternary operator without explicit casting,Double Brace Initialization should not be used,Double-checked locking should not be used,Exceptions should not be created without being thrown,"Expressions used in ""assert"" should not produce side effects",Failed unit tests should be fixed,Files opened in append mode should not be used with ObjectOutputStream,Floating point numbers should not be tested for equality,Getters and setters should access the expected fields,Getters and setters should be synchronized in pairs,Hibernate should not update database schemas,Identical expressions should not be used on both sides of a binary operator,"Inappropriate ""Collection"" calls should not be made",Inappropriate regular expressions should not be used,InputSteam.read() implementation should not return a signed byte,Intermediate Stream methods should not be left unused,Ints and longs should not be shifted by zero or more than their number of bits-P,"Invalid ""Date"" values should not be used","JEE applications should not ""getClassLoader""","Jump statements should not occur in ""finally"" blocks",JUnit5 inner test classes should be annotated with @Nested,JUnit5 test classes and methods should not be silently ignored,Locks should be released,Loop conditions should be true at least once,Loops should not be infinite,Loops with at most one iteration should be refactored,"Map ""computeIfAbsent()"" and ""computeIfPresent()"" should not be used to add ""null"" values.",Map values should not be replaced unconditionally,Math operands should be cast before assignment,Math should not be performed on floats,"Method parameters, caught exceptions and foreach variables' initial values should not be ignored","Methods ""wait(...)"", ""notify()"" and ""notifyAll()"" should not be called on Thread instances","Methods should not be named ""tostring"", ""hashcode"" or ""equal""","Methods should not call same-class methods with incompatible ""@Transactional"" values",Min and max used in combination should not always return the same value,Mockito argument matchers should be used on all parameters,"Neither ""Math.abs"" nor negation should be used on numbers that could be ""MIN_VALUE""","Non-primitive fields should not be ""volatile""","Non-public methods should not be ""@Transactional""",Non-serializable classes should not be written,"Non-serializable objects should not be stored in ""HttpSession"" objects",Non-thread-safe fields should not be static,Null pointers should not be dereferenced,Only one method invocation is expected when testing checked exceptions,Optional value should only be accessed after calling isPresent(),Overrides should match their parent class methods in synchronization,Printf-style format strings should not lead to unexpected behavior at runtime,Raw byte values should not be used in bitwise operations in combination with shifts,Reflection should not be used to check non-runtime annotations,Regex alternatives should not be redundant,Regex boundaries should not be used in a way that can never be matched,Regex lookahead assertions should not be contradictory,Regex patterns following a possessive quantifier should not always fail,Regex repetition pattern's body should not match the empty String,Regular expressions should be syntactically valid,Regular expressions should not overflow the stack,"Related ""if/else if"" statements should not have the same condition",Resources should be closed,Return values from functions without side effects should not be ignored,Return values should not be ignored when they contain the operation status code,Servlets should not have mutable instance fields,Silly equality checks should not be made,Silly String operations should not be made,"Spring ""@Controller"" classes should not use ""@Scope""","Strings and Boxed types should be compared using ""equals()""",Synchronization should not be done on instances of value-based classes,Tests method should not be annotated with competing annotations,"The non-serializable super class of a ""Serializable"" class should have a no-argument constructor",The Object.finalize() method should not be called,The regex escape sequence \cX should only be used with characters in the @-_ range,"The signature of ""finalize()"" should match that of ""Object.finalize()""",The value returned from a stream read should be checked,Unary prefix operators should not be repeated,Unicode Grapheme Clusters should be avoided inside regex character classes,Value-based classes should not be used for locking,Values should not be uselessly incremented,Variables should not be self-assigned,"Week Year (""YYYY"") should not be used for date formatting",Zero should not be a possible denominator,"Useless ""if(true) {...}"" and ""if(false){...}"" blocks should be removed",Short-circuit logic should be used to prevent null pointer dereferences in conditionals,Regex patterns and their sub-patterns should not always fail,"""instanceof"" operators that always return ""true"" or ""false"" should be removed","""=="" and ""!="" should not be used when ""equals"" is overridden","""@CheckForNull"" or ""@Nullable"" should not be used on primitive types","""@Deprecated"" code marked for removal should never be used","""@Deprecated"" code should not be used","""@EnableAutoConfiguration"" should be fine-tuned","""@Override"" should be used on overriding and implementing methods","""@RequestMapping"" methods should be ""public""","""action"" mappings should not have too many ""forward"" entries","""Arrays.stream"" should be used for primitive arrays","""Bean Validation"" (JSR 38N) should be properly configured","""catch"" clauses should do more than rethrow","""Class.forName()"" should not load JDBC 4.N+ drivers","""clone"" should not be overridden","""Cloneables"" should implement ""clone""","""close()"" calls should not be redundant","""collect"" should be used with ""Streams"" instead of ""list::add""","""Collections.EMPTY_LIST"", ""EMPTY_MAP"", and ""EMPTY_SET"" should not be used","""DateUtils.truncate"" from Apache Commons Lang library should not be used","""default"" clauses should be last","""deleteOnExit"" should not be used","""else"" statements should be clearly matched with an ""if""","""entrySet()"" should be iterated when both the key and value are needed","""enum"" fields should not be publicly mutable","""equals"" method parameters should not be marked ""@Nonnull""","""equals(Object obj)"" should be overridden along with the ""compareTo(T obj)"" method","""Exception"" should not be caught when not required by called methods","""final"" classes should not have ""protected"" members","""finalize"" should not set fields to ""null""","""for"" loop increment clauses should modify the loops' counters","""for"" loop stop conditions should be invariant","""if ... else if"" constructs should end with ""else"" clauses","""indexOf"" checks should not be for positive numbers","""indexOf"" checks should use a start position","""Integer.toHexString"" should not be used to build hexadecimal strings","""java.lang.Error"" should not be extended","""java.nio.Files#delete"" should be preferred","""java.time"" classes should be used for dates and times","""Lock"" objects should not be ""synchronized""","""main"" should not ""throw"" anything","""Map.get"" and value test should be replaced with single method call","""NullPointerException"" should not be caught","""NullPointerException"" should not be explicitly thrown","""Object.finalize()"" should remain protected (versus public) when overriding","""Object.wait(...)"" and ""Condition.await(...)"" should be called inside a ""while"" loop","""Object.wait(...)"" should never be called on objects that implement ""java.util.concurrent.locks.Condition""","""Optional"" should not be used for parameters","""Preconditions"" and logging arguments should not require evaluation","""private"" and ""final"" methods that don't access instance data should be ""static""","""private"" methods called only by inner classes should be moved to those classes","""public static"" fields should be constant","""read(byte[],int,int)"" should be overridden","""readObject"" should not be ""synchronized""","""readResolve"" methods should be inheritable","""ResultSet.isLast()"" should not be used","""Serializable"" classes should have a ""serialVersionUID""","""Serializable"" inner classes of ""Serializable"" classes should be static","""serialVersionUID"" should not be declared blindly","""StandardCharsets"" constants should be preferred","""static"" base class members should not be accessed via derived types","""static"" members should be accessed statically","""Stream"" call chains should be simplified when possible","""Stream.collect()"" calls should not be redundant","""Stream.peek"" should be used with caution","""String#replace"" should be preferred to ""String#replaceAll""","""switch case"" clauses should not have too many lines of code","""switch"" statements and expressions should not be nested","""switch"" statements should have ""default"" clauses","""switch"" statements should have at least 3 ""case"" clauses","""switch"" statements should not contain non-case labels","""switch"" statements should not have too many ""case"" clauses","""this"" should not be exposed from constructors","""Thread.sleep"" should not be used in tests","""ThreadGroup"" should not be used","""ThreadLocal.withInitial"" should be preferred","""Threads"" should not be used where ""Runnables"" are expected","""throws"" declarations should not be superfluous","""toString()"" should never be called on a String object","""URL.hashCode"" and ""URL.equals"" should be avoided","""write(byte[],int,int)"" should be overridden","""writeObject"" should not be the only ""synchronized"" code in a class",'List.remove()' should not be used in ascending 'for' loops,@FunctionalInterface annotation should be used to flag Single Abstract Method interfaces,"A ""while"" loop should be used instead of a ""for"" loop",A close curly brace should be located at the beginning of a line,A conditionally executed single line should be denoted by indentation,A field should not duplicate the name of its containing class,Abstract class names should comply with a naming convention,Abstract classes without fields should be converted to interfaces,Abstract methods should not be redundant,An abstract class should have both abstract and concrete methods,An iteration on a Collection should be performed on the type handled by the Collection,An open curly brace should be located at the beginning of a line,An open curly brace should be located at the end of a line,Annotation repetitions should not be wrapped,Anonymous classes should not have too many lines,Anonymous inner classes containing only one method should become lambdas,"Array designators ""[]"" should be located after the type in method signatures","Array designators ""[]"" should be on the type, not the variable",Arrays should not be copied using loops,Arrays should not be created for varargs parameters,Artifact ids should follow a naming convention,Assertion arguments should be passed in the correct order,Assertions should be complete,"AssertJ ""assertThatThrownBy"" should not be used alone",Asserts should not be used to check the parameters of a public method,Assignments should not be made from within sub-expressions,Assignments should not be redundant,Boolean checks should not be inverted,Boolean expressions should not be gratuitous,Boolean literals should not be redundant,"Boxed ""Boolean"" should be avoided in boolean expressions",Branches should have sufficient coverage by tests,"Call to Mockito method ""verify"", ""when"" or ""given"" should be simplified",Case insensitive string comparisons should be made without intermediate upper or lower casing,Catches should be combined,Chained AssertJ assertions should be simplified to the corresponding dedicated assertion,Character classes in regular expressions should not contain the same character twice,Character classes should be preferred over reluctant quantifiers in regular expressions,Checked exceptions should not be thrown,Child class fields should not shadow parent class fields,"Class members annotated with ""@VisibleForTesting"" should not be accessed from production code",Class names should comply with a naming convention,Class names should not shadow interfaces or superclasses,Class variable fields should not have public accessibility,Classes and enums with private members should have a constructor,Classes and methods that rely on the default system encoding should not be used,"Classes from ""sun.*"" packages should not be used","Classes named like ""Exception"" should extend ""Exception"" or a subclass",Classes should not access their own subclasses during initialization,Classes should not be coupled to too many other classes (Single Responsibility Principle),Classes should not be empty,"Classes should not have too many ""static"" imports",Classes should not have too many fields,Classes should not have too many methods,"Classes that override ""clone"" should be ""Cloneable"" and call ""super.clone()""","Classes with only ""static"" methods should not be instantiated","Classes without ""public"" constructors should be ""final""","Close curly brace and the next ""else"", ""catch"" and ""finally"" keywords should be located on the same line","Close curly brace and the next ""else"", ""catch"" and ""finally"" keywords should be on two different lines",Cognitive Complexity of methods should not be too high,"Collapsible ""if"" statements should be merged",Collection methods with O(n) performance should be used carefully,Collection.isEmpty() should be used to test for emptiness,Comma-separated labels should be used in Switch with colon case,Comments should not be located at the end of lines of code,"Comparators should be ""Serializable""","Composed ""@RequestMapping"" variants should be preferred",Conditionals should start on new lines,"Consecutive AssertJ ""assertThat"" statements should be chained",Constant names should comply with a naming convention,Constants should not be defined in interfaces,"Constructors of an ""abstract"" class should not be declared ""public""","Constructors should not be used to instantiate ""String"", ""BigInteger"", ""BigDecimal"" and primitive-wrapper classes",Constructors should only call non-overridable methods,"Control flow statements ""if"", ""for"", ""while"", ""switch"" and ""try"" should not be nested too deeply",Control structures should use curly braces,Cyclomatic Complexity of classes should not be too high,"Declarations should use Java collection interfaces such as ""List"" rather than specific implementation classes such as ""LinkedList""",Default annotation parameter values should not be passed as arguments,"Deprecated ""${pom}"" properties should not be used",Deprecated code should be removed,Deprecated elements should have both the annotation and the Javadoc tag,Derived exceptions should not hide their parents' catch blocks,Duplicate values should not be passed as arguments,EJB interceptor exclusions should be declared as annotations,Empty arrays and collections should be returned instead of null,Empty lines should not be tested with regex MULTILINE flag,Empty statements should be removed,"Enum values should be compared with ""==""",Enumeration should not be implemented,"Equality operators should not be used in ""for"" loop termination conditions",Escape sequences should not be used in text blocks,Escaped Unicode characters should not be used,Exception classes should be immutable,Exception handlers should preserve the original exceptions,Exception testing via JUnit @Test annotation should be avoided,Exception testing via JUnit ExpectedException rule should not be mixed with other assertions,"Exception types should not be tested using ""instanceof"" in catch blocks",Exceptions should be either logged or rethrown but not both,Exceptions should not be thrown in finally blocks,Execution of the Garbage Collector should be triggered only by the JVM,Exit methods should not be called,Expressions should not be too complex,Extensions and implementations should not be redundant,"Factory method injection should be used in ""@Configuration"" classes",Field names should comply with a naming convention,"Fields in a ""Serializable"" class should either be transient or serializable","Fields in non-serializable classes should not be ""transient""",Fields should not be initialized to default values,Files should contain an empty newline at the end,Files should contain only one top-level class or interface each,Files should not be empty,Files should not have too many lines of code,Functional Interfaces should be as specialised as possible,Functions should not be defined with a variable number of arguments,Future keywords should not be used as names,Generic exceptions should never be thrown,Generic wildcard types should not be used in return types,Group ids should follow a naming convention,IllegalMonitorStateException should not be caught,Increment (++) and decrement (--) operators should not be used in a method call or mixed with other operators in an expression,Inheritance tree of classes should not be too deep,Inner class calls to super class methods should be unambiguous,Inner classes should not have too many lines of code,"Inner classes which do not reference their owning classes should be ""static""","Instance methods should not write to ""static"" fields",Interface names should comply with a naming convention,"Java 8's ""Files.exists"" should not be used",Java features should be preferred to Guava,Java parser failure,Jump statements should not be redundant,"JUnit assertions should not be used in ""run"" methods",JUnit assertTrue/assertFalse should be simplified to the corresponding dedicated assertion,JUnit framework methods should be declared properly,JUnit rules should be used,JUnit test cases should call super methods,JUnit4 @Ignored and JUnit5 @Disabled annotations should be used to disable tests and should provide a rationale,JUnit5 test classes and methods should have default package visibility,Labels should not be used,Lambdas containing only one statement should not nest this statement in a block,Lambdas should be replaced with method references,Lambdas should not have too many lines,"Lazy initialization of ""static"" fields should be ""synchronized""",Limited dependence should be placed on operator precedence,Lines should have sufficient coverage by tests,Lines should not be too long,Literal boolean values and nulls should not be used in assertions,Literal suffixes should be upper case,Local constants should follow naming conventions for constants,Local variable and method parameter names should comply with a naming convention,Local variables should not be declared and then immediately returned or thrown,Local variables should not shadow class fields,Local-Variable Type Inference should be used,"Loggers should be ""private static final"" and should share a naming convention",Loggers should be named for their enclosing classes,"Loops should not contain more than a single ""break"" or ""continue"" statement",Magic numbers should not be used,Maps with keys that are enum values should be replaced with EnumMap,Member variable visibility should be specified,Method names should comply with a naming convention,Method overrides should not change contracts,Method parameters should be declared with base types,Methods and field names should not be the same or differ only by capitalization,"Methods of ""Random"" that return floating point values should not be used in random integer generation",Methods returns should not be invariant,Methods setUp() and tearDown() should be correctly annotated starting with JUnit4,Methods should not be empty,Methods should not be too complex,Methods should not have identical implementations,Methods should not have too many lines,Methods should not have too many parameters,Methods should not have too many return statements,Methods should not return constants,Migrate your tests from JUnit4 to the new JUnit5 annotations,Mocking all non-private methods of a class should be avoided,Modifiers should be declared in the correct order,Modulus results should not be checked for direct equality,Multiline blocks should be enclosed in curly braces,Multiple loops over the same set should be combined,Multiple variables should not be declared on the same line,"Mutable fields should not be ""public static""",Mutable members should not be stored or returned directly,Names of regular expressions named groups should be used,"Nested ""enum""s should not be declared static",Nested blocks of code should not be left empty,Nested code blocks should not be used,Non-constructor methods should not have the same name as the enclosing class,"Null checks should not be used with ""instanceof""","Null should not be returned from a ""Boolean"" method",Nullness of parameters should be guaranteed,Number patterns should be regular,"Objects should not be created only to ""getClass""",Octal values should not be used,Only one method invocation is expected when testing runtime exceptions,Only static class initializers should be used,"Operator ""instanceof"" should be used instead of ""A.class.isInstance()""",Overriding methods should do more than simply call the same method in the super class,Package declaration should match source file directory,Package names should comply with a naming convention,"Packages containing only ""package-info.java"" should be removed",Packages should have a javadoc file 'package-info.java',Parameters should be passed in the correct order,Parentheses should be removed from a single lambda input parameter when its type is inferred,"Parsing should be used to convert ""Strings"" to primitives",pom elements should be in the recommended order,"Primitive wrappers should not be instantiated only for ""toString"" or ""compareTo"" calls","Primitives should not be boxed just for ""String"" conversion",Printf-style format strings should be used correctly,Private fields only used as local variables in methods should become local variables,"Public constants and fields initialized at declaration should be ""static final"" rather than merely ""final""",Public methods should not contain selector arguments,Public methods should throw at most one checked exception,"Public types, methods and fields (API) should be documented with Javadoc",Raw types should not be used,Redundant casts should not be used,Redundant modifiers should not be used,Redundant pairs of parentheses should be removed,"Reflection should not be used to increase accessibility of classes, methods, or fields",Regex patterns should not be created needlessly,Regexes containing characters subject to normalization should use the CANON_EQ flag,Regular expressions should not be too complicated,Reluctant quantifiers in regular expressions should be followed by an expression that can't match the empty string,Restricted Identifiers should not be used as Identifiers,"Return of boolean expressions should not be wrapped into an ""if-then-else"" statement",Sections of code should not be commented out,Sets with elements that are enum values should be replaced with EnumSet,Short-circuit logic should be used in boolean contexts,Silly bit operations should not be performed,Silly math should not be performed,Similar tests should be grouped in a single Parameterized test,Simple class names should be used,Simple string literal should be used for single line strings,Single-character alternations in regular expressions should be replaced with character classes,Skipped unit tests should be either removed or fixed,Source code should be indented consistently,Source files should have a sufficient density of comment lines,Source files should not have any duplicated blocks,"Spring beans should be considered by ""@ComponentScan""",Spring components should use constructor injection,Spring's ModelAndViewAssert assertions should be used instead of other assertions,Standard functional interfaces should not be redefined,Standard outputs should not be used directly to log anything,Statements should be on separate lines,Static fields should not be updated in constructors,Static non-final field names should comply with a naming convention,String function use should be optimized for single characters,String literals should not be duplicated,String multiline concatenation should be replaced with Text Blocks,String offset-based methods should be preferred for finding substrings from offsets,String operations should not rely on the default system locale,String.valueOf() should not be appended to a String,Strings literals should be placed on the left side when checking for equality,Strings should not be concatenated using '+' in a loop,"Subclasses that add fields should override ""equals""",Switch arrow labels should not use redundant keywords,"Switch cases should end with an unconditional ""break"" statement","Switches should be used for sequences of simple ""String"" tests","Synchronized classes Vector, Hashtable, Stack and StringBuffer should not be used",Tabulation characters should not be used,Ternary operators should not be nested,Test assertions should include messages,Test classes should comply with a naming convention,Test methods should comply with a naming convention,Test methods should not contain too many assertions,TestCases should contain tests,Tests should be kept in a dedicated source directory,Tests should be stable,Tests should include assertions,Tests should use fixed data instead of randomized data,Text blocks should not be used in complex expressions,The default unnamed package should not be used,"The diamond operator (""<>"") should be used",The members of an interface or class declaration should appear in a pre-defined order,"The names of methods with boolean return values should start with ""is"" or ""has""",The Object.finalize() method should not be overridden,The ternary operator should not be used,Threads should not be started in constructors,Throwable and Error should not be caught,Track comments matching a regular expressionRULE TEMPLATE,Track lack of copyright and license headers,"Track uses of ""@SuppressWarnings"" annotations","Track uses of ""CHECKSTYLE:OFF"" suppression comments","Track uses of ""FIXME"" tags","Track uses of ""NOPMD"" suppression comments","Track uses of ""NOSONAR"" comments","Track uses of ""TODO"" tags",Track uses of disallowed classesRULE TEMPLATE,Track uses of disallowed constructorsRULE TEMPLATE,Track uses of disallowed dependenciesRULE TEMPLATE,Track uses of disallowed methodsRULE TEMPLATE,Try-catch blocks should not be nested,Try-with-resources should be used,Two branches in a conditional structure should not have exactly the same implementation,Type parameter names should comply with a naming convention,Type parameters should not shadow other type parameters,Types should be used in lambdas,Underscores should be used to make large numbers readable,Unicode-aware versions of character classes should be preferred,Unit tests should throw exceptions,Unnecessary imports should be removed,Unnecessary semicolons should be omitted,"Unused ""private"" classes should be removed","Unused ""private"" fields should be removed","Unused ""private"" methods should be removed",Unused assignments should be removed,Unused labels should be removed,Unused local variables should be removed,Unused method parameters should be removed,Unused type parameters should be removed,URIs should not be hardcoded,"Use Java P2 ""switch"" expression",Utility classes should not have public constructors,Value-based objects should not be serialized,Vararg method arguments should not be confusing,Variables should not be declared before they are relevant,Whitespace and control characters in literals should be explicit,Whitespace for text block indent should be consistent,Wildcard imports should not be used,XML parsers should not be vulnerable to XXE attacks,Basic authentication should not be used,Weak SSL/TLS protocols should not be used,Server hostnames should be verified during SSL/TLS connections,Insecure temporary file creation methods should not be used,Server certificates should be verified during SSL/TLS connections,Target
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,E
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,E
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,N,N,N,N,N,N,N,N,D
